key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
NeurIPS:115749,NeurIPS 2025,115749,Second-order Optimization under Heavy-Tailed Noise: Hessian Clipping and Sample Complexity Limits,,Abdurakhmon Sadiev; Peter Richtarik; Ilyas Fatkhullin,Accept (poster),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,"Optimizer: Studies second-order optimization under heavy-tailed noise, including Hessian clipping and complexity bounds.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=rgrpS4SFNF,https://neurips.cc/virtual/2025/poster/115749,https://proceedings.neurips.cc/paper_files/paper/2025/hash/be7b70477c8fca697f14b1dbb1c086d1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/be7b70477c8fca697f14b1dbb1c086d1-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=rgrpS4SFNF,,NeurIPS_115749,"@misc{NeurIPS_115749,
  title = {{Second-order Optimization under Heavy-Tailed Noise: Hessian Clipping and Sample Complexity Limits}},
  author = {Abdurakhmon Sadiev and Peter Richtarik and Ilyas Fatkhullin},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=rgrpS4SFNF}
}",Generated from catalogue metadata,https://openreview.net/forum?id=rgrpS4SFNF
NeurIPS:117312,NeurIPS 2025,117312,Sharper Convergence Rates for Nonconvex Optimisation via Reduction Mappings,,Evan Markou; Thalaiyasingam Ajanthan; Stephen Gould,Accept (spotlight),Manifold; Optimizer,"G: Optimizer theory, benchmarks, and training dynamics; M5: Supporting geometry, statistics, and training-dynamics papers",,,,,Manifold of minimizers and reduction mappings,Related/supporting,Optimizer: Uses reduction mappings near manifolds of minimizers to improve the geometry of reparameterized optimization problems. | Manifold: Studies how reparameterizations near minimizer manifolds alter local curvature and optimization behavior.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ZvqbNFWQkh,https://neurips.cc/virtual/2025/poster/117312,https://proceedings.neurips.cc/paper_files/paper/2025/hash/812f0e17bf0fa2a31a3d0b24dca49462-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/812f0e17bf0fa2a31a3d0b24dca49462-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=ZvqbNFWQkh,,NeurIPS_117312,"@misc{NeurIPS_117312,
  title = {{Sharper Convergence Rates for Nonconvex Optimisation via Reduction Mappings}},
  author = {Evan Markou and Thalaiyasingam Ajanthan and Stephen Gould},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=ZvqbNFWQkh}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ZvqbNFWQkh
NeurIPS:116435,NeurIPS 2025,116435,SING: SDE Inference via Natural Gradients,,Amber Hu; Henry Smith; Scott Linderman,Accept (poster),Optimizer,"J: Adjacent numerical, architectural, and specialized training methods",,,,,,,"Optimizer: SING develops natural-gradient variational inference for latent SDEs, exploiting structure and parallel computation.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=jmnt0F21K7,https://neurips.cc/virtual/2025/poster/116435,https://proceedings.neurips.cc/paper_files/paper/2025/hash/e23b1d49a1fe9732e6d6175006113010-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/e23b1d49a1fe9732e6d6175006113010-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=jmnt0F21K7,,NeurIPS_116435,"@misc{NeurIPS_116435,
  title = {{SING: SDE Inference via Natural Gradients}},
  author = {Amber Hu and Henry Smith and Scott Linderman},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=jmnt0F21K7}
}",Generated from catalogue metadata,https://openreview.net/forum?id=jmnt0F21K7
NeurIPS:117527,NeurIPS 2025,117527,Sketched Adaptive Distributed Deep Learning: A Sharp Convergence Analysis,,Zhijie Chen; Qiaobo Li; Arindam Banerjee,Accept (poster),Matrix computation; Optimizer,E: Training stabilization and distributed optimization; X4: Randomized sketching and kernel approximations,Sketched adaptive preconditioners in distributed training,"SADL compresses moment/preconditioner information using sketches, with guarantees expressed through intrinsic dimension.",Sketching introduces approximation; probabilistic guarantees depend on the stated assumptions.,Deep learning,,,"Optimizer: SADL uses sketched adaptive preconditioning to reduce communication and memory costs in distributed learning. | Matrix computation: SADL compresses moment/preconditioner information using sketches, with guarantees expressed through intrinsic dimension.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=XIeE8jbM4K,https://neurips.cc/virtual/2025/poster/117527,https://proceedings.neurips.cc/paper_files/paper/2025/hash/308224aa2da89a3b4257d95b8b2be634-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/308224aa2da89a3b4257d95b8b2be634-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=XIeE8jbM4K,,NeurIPS_117527,"@misc{NeurIPS_117527,
  title = {{Sketched Adaptive Distributed Deep Learning: A Sharp Convergence Analysis}},
  author = {Zhijie Chen and Qiaobo Li and Arindam Banerjee},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=XIeE8jbM4K}
}",Generated from catalogue metadata,https://openreview.net/forum?id=XIeE8jbM4K
NeurIPS:119899,NeurIPS 2025,119899,"Small Batch Size Training for Language Models: When Vanilla SGD Works, and Why Gradient Accumulation is Wasteful",,Martin Marek; Sanae Lotfi; Aditya Somasundaram; Andrew Wilson; Micah Goldblum,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Examines small-batch language-model training and how Adam second-moment timescales should be measured in tokens; includes vanilla SGD comparisons. | Training dynamics: Examines small-batch language-model training and how Adam second-moment timescales should be measured in tokens; includes vanilla SGD comparisons.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=52Ehpe0Lu5,https://neurips.cc/virtual/2025/poster/119899,https://proceedings.neurips.cc/paper_files/paper/2025/hash/dabfbf500318462382aa70a95466ad85-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/dabfbf500318462382aa70a95466ad85-Paper-Conference.pdf,,2026-09-24,LLM training,Small batches; second-moment half-life; accumulation,Examines small-batch language-model training and how Adam second-moment timescales should be measured in tokens; includes vanilla SGD comparisons.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",6,2025,Accepted,https://openreview.net/forum?id=52Ehpe0Lu5,,NeurIPS_119899,"@misc{NeurIPS_119899,
  title = {{Small Batch Size Training for Language Models: When Vanilla SGD Works, and Why Gradient Accumulation is Wasteful}},
  author = {Martin Marek and Sanae Lotfi and Aditya Somasundaram and Andrew Wilson and Micah Goldblum},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=52Ehpe0Lu5}
}",Generated from catalogue metadata,https://openreview.net/forum?id=52Ehpe0Lu5
NeurIPS:117825,NeurIPS 2025,117825,Sparse MeZO: Less Parameters for Better Performance in Zeroth-Order LLM Fine-Tuning,,Yong Liu; Zirui Zhu; Chaoyu Gong; Minhao Cheng; Cho-Jui Hsieh; Yang You,Accept (poster),Optimizer,F: Zeroth-order and backpropagation alternatives for LLMs,,,,,,,Optimizer: SparseMeZO combines sparse parameter selection with zeroth-order fine-tuning to reduce memory use.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Tjw0ACu3NL,https://neurips.cc/virtual/2025/poster/117825,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1e5c2efbddc02c1d971e2f19ccdb07d0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/1e5c2efbddc02c1d971e2f19ccdb07d0-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=Tjw0ACu3NL,,NeurIPS_117825,"@misc{NeurIPS_117825,
  title = {{Sparse MeZO: Less Parameters for Better Performance in Zeroth-Order LLM Fine-Tuning}},
  author = {Yong Liu and Zirui Zhu and Chaoyu Gong and Minhao Cheng and Cho-Jui Hsieh and Yang You},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=Tjw0ACu3NL}
}",Generated from catalogue metadata,https://openreview.net/forum?id=Tjw0ACu3NL
NeurIPS:116994,NeurIPS 2025,116994,Sparse Polyak: an adaptive step size rule for high-dimensional M-estimation,,Tianqi Qiao; Marie Maros,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules",,,,,,,Training dynamics: Modifies Polyak adaptation to estimate smoothness in statistically relevant sparse directions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ddyJqXyCxE,https://neurips.cc/virtual/2025/poster/116994,https://proceedings.neurips.cc/paper_files/paper/2025/hash/032c421541ad303d9cfa36161a381ed6-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/032c421541ad303d9cfa36161a381ed6-Paper-Conference.pdf,,2026-09-24,General optimization,Polyak step size; dimension; restricted smoothness,Modifies Polyak adaptation to estimate smoothness in statistically relevant sparse directions.,Targets high-dimensional M-estimation rather than general foundation-model training.,0,2025,Accepted,https://openreview.net/forum?id=ddyJqXyCxE,,NeurIPS_116994,"@misc{NeurIPS_116994,
  title = {{Sparse Polyak: an adaptive step size rule for high-dimensional M-estimation}},
  author = {Tianqi Qiao and Marie Maros},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=ddyJqXyCxE}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ddyJqXyCxE
NeurIPS:119898,NeurIPS 2025,119898,StelLA: Subspace Learning in Low-rank Adaptation using Stiefel Manifold,,Zhizhong Li; Sina Sajadmanesh; Jingtao Li; Lingjuan Lyu,Accept (spotlight),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation",,,,,Stiefel manifolds for low-rank factors,Direct algorithm/theory/application,"Optimizer: StelLA separates low-rank directions and scales and converts Euclidean optimizers to Riemannian updates for orthonormal factors in fine-tuning. | Manifold: StelLA trains orthonormal direction factors on Stiefel manifolds while separately optimizing the low-rank scale, including LLM fine-tuning.",Official accepted-paper title and abstract; targeted full-text passage checked,"https://proceedings.neurips.cc/paper_files/paper/2025/file/6cb0c6e7d50d5d65613f0456ca85e2db-Paper-Conference.pdf — Sections 3–4 and Algorithm 1, pages 3–5. Verified Stiefel tangent projection and polar retraction. The implementation batches SVDs of equal-shaped factors to reduce retraction overhead.",https://openreview.net/forum?id=55Lv1unlUL,https://neurips.cc/virtual/2025/poster/119898,https://proceedings.neurips.cc/paper_files/paper/2025/hash/6cb0c6e7d50d5d65613f0456ca85e2db-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/6cb0c6e7d50d5d65613f0456ca85e2db-Paper-Conference.pdf,https://github.com/SonyResearch/stella.,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=55Lv1unlUL,,NeurIPS_119898,"@misc{NeurIPS_119898,
  title = {{StelLA: Subspace Learning in Low-rank Adaptation using Stiefel Manifold}},
  author = {Zhizhong Li and Sina Sajadmanesh and Jingtao Li and Lingjuan Lyu},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=55Lv1unlUL}
}",Generated from catalogue metadata,https://openreview.net/forum?id=55Lv1unlUL
NeurIPS:115783,NeurIPS 2025,115783,Stepsize anything: A unified learning rate schedule for budgeted-iteration training,,Anda Tang; Yiming Dong; Yutao Zeng; zhou Xun; Zhouchen Lin,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules",,,,,,,Optimizer: Develops budget-aware learning-rate schedules designed to transfer across training lengths. | Training dynamics: Develops budget-aware learning-rate schedules designed to transfer across training lengths.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=rNcIJi7N65,https://neurips.cc/virtual/2025/poster/115783,https://proceedings.neurips.cc/paper_files/paper/2025/hash/dce0ad3bd4981fea9a5a5a274a2256d9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/dce0ad3bd4981fea9a5a5a274a2256d9-Paper-Conference.pdf,,2026-09-24,LLM training,Training budget; learning-rate schedule,Develops budget-aware learning-rate schedules designed to transfer across training lengths.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=rNcIJi7N65,,NeurIPS_115783,"@misc{NeurIPS_115783,
  title = {{Stepsize anything: A unified learning rate schedule for budgeted-iteration training}},
  author = {Anda Tang and Yiming Dong and Yutao Zeng and zhou Xun and Zhouchen Lin},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=rNcIJi7N65}
}",Generated from catalogue metadata,https://openreview.net/forum?id=rNcIJi7N65
NeurIPS:119094,NeurIPS 2025,119094,StreamBP: Memory-Efficient Exact Backpropagation for Long Sequence Training of LLMs,,Qijun Luo; Mengqi Li; Lei Zhao; Xiao Li,Accept (poster),Matrix computation; Optimizer,"F: Zeroth-order and backpropagation alternatives for LLMs; X3: Fisher, Hessian, derivatives and implicit differentiation",Backpropagation gradients for causal sequence models,StreamBP reorganizes chain-rule evaluation to stream gradient computation with lower activation memory.,Preserves the mathematical gradient for the supported computation; practical speed depends on recomputation and implementation.,Deep learning,,,Optimizer: StreamBP reorganizes chain-rule computations for memory-efficient backpropagation in causal language models while preserving the underlying gradient computation. | Matrix computation: StreamBP reorganizes chain-rule evaluation to stream gradient computation with lower activation memory.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=EpgMSwJY8t,https://neurips.cc/virtual/2025/poster/119094,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f092c84221d73387a6a5dd7517c500a5-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/f092c84221d73387a6a5dd7517c500a5-Paper-Conference.pdf,https://github.com/Ledzy/StreamBP.,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=EpgMSwJY8t,,NeurIPS_119094,"@misc{NeurIPS_119094,
  title = {{StreamBP: Memory-Efficient Exact Backpropagation for Long Sequence Training of LLMs}},
  author = {Qijun Luo and Mengqi Li and Lei Zhao and Xiao Li},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=EpgMSwJY8t}
}",Generated from catalogue metadata,https://openreview.net/forum?id=EpgMSwJY8t
NeurIPS:119775,NeurIPS 2025,119775,SubTrack++ : Gradient Subspace Tracking for Scalable LLM Training,,Sahar Rajabi; Nayeema Nonta; Sirisha Rambhatla,Accept (poster),Manifold; Matrix computation; Optimizer,"D: Memory-efficient and low-precision optimizers; M2: Manifold-based LLM training and low-rank adaptation; X2: Eigenproblems, spectral computation and SVD analysis",Time-varying low-rank gradient subspaces,SubTrack++ updates the projection subspace using Grassmann geometry and adjusts Adam statistics for projection changes.,Gradient compression remains approximate; subspace tracking and statistic corrections address its changing geometry.,Deep learning,Grassmann manifold of gradient subspaces,Direct algorithm/theory/application,"Optimizer: SubTrack++ tracks gradient subspaces on a Grassmann manifold and corrects projected Adam statistics for memory-efficient language-model training. | Manifold: SubTrack++ treats memory-efficient gradient subspace tracking as Grassmann optimization, with projection-aware adaptive optimizer statistics. | Matrix computation: SubTrack++ updates the projection subspace using Grassmann geometry and adjusts Adam statistics for projection changes.",Official accepted-paper title and abstract; targeted full-text passage checked,"https://proceedings.neurips.cc/paper_files/paper/2025/file/2d62cb71e87ae340e3ab0e874befcbc2-Paper-Conference.pdf — Section 3 and Algorithm 1, pages 2–4. Verified SVD initialization, rank-one Grassmann geodesic subspace updates, and changes to projected Adam statistics. Tracking still uses singular-vector computations.",https://openreview.net/forum?id=6geRIdlFWJ,https://neurips.cc/virtual/2025/poster/119775,https://proceedings.neurips.cc/paper_files/paper/2025/hash/2d62cb71e87ae340e3ab0e874befcbc2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/2d62cb71e87ae340e3ab0e874befcbc2-Paper-Conference.pdf,https://github.com/criticalml-uw/SubTrack.,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=6geRIdlFWJ,,NeurIPS_119775,"@misc{NeurIPS_119775,
  title = {{SubTrack++ : Gradient Subspace Tracking for Scalable LLM Training}},
  author = {Sahar Rajabi and Nayeema Nonta and Sirisha Rambhatla},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=6geRIdlFWJ}
}",Generated from catalogue metadata,https://openreview.net/forum?id=6geRIdlFWJ
NeurIPS:119226,NeurIPS 2025,119226,SUMO: Subspace-Aware Moment-Orthogonalization for Accelerating Memory-Efficient LLM Training,,Yehonathan Refael; Guy Smorodinsky; Tom Tirer; Ofir Lindenbaum,Accept (poster),Matrix computation; Optimizer,"D: Memory-efficient and low-precision optimizers; X1: Matrix functions, roots and matrix geometry",Orthogonalized gradient updates in a tracked subspace,SUMO computes an SVD in a low-dimensional adaptive subspace to reduce matrix orthogonalization cost.,"Orthogonalization is exact within the selected subspace, not the full ambient gradient space.",Deep learning,,,Optimizer: SUMO performs exact SVD orthogonalization within an adaptive low-dimensional gradient subspace to reduce the cost of Muon-style updates. | Matrix computation: SUMO computes an SVD in a low-dimensional adaptive subspace to reduce matrix orthogonalization cost.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=DIjRvEKOeG,https://neurips.cc/virtual/2025/poster/119226,https://proceedings.neurips.cc/paper_files/paper/2025/hash/d85a66edadd443ac2350e93c0287f4f9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/d85a66edadd443ac2350e93c0287f4f9-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=DIjRvEKOeG,,NeurIPS_119226,"@misc{NeurIPS_119226,
  title = {{SUMO: Subspace-Aware Moment-Orthogonalization for Accelerating Memory-Efficient LLM Training}},
  author = {Yehonathan Refael and Guy Smorodinsky and Tom Tirer and Ofir Lindenbaum},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=DIjRvEKOeG}
}",Generated from catalogue metadata,https://openreview.net/forum?id=DIjRvEKOeG
NeurIPS:116346,NeurIPS 2025,116346,Superposition Yields Robust Neural Scaling,,Yizhou Liu; Ziming Liu; Jeff Gore,Accept (oral),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Links strong feature superposition to robust inverse-dimension loss scaling.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=knPz7gtjPW,https://neurips.cc/virtual/2025/poster/116346,https://proceedings.neurips.cc/paper_files/paper/2025/hash/e97ac22927560eb2de6b658498cbc575-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/e97ac22927560eb2de6b658498cbc575-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Representation dimension; weight decay; superposition strength,Links strong feature superposition to robust inverse-dimension loss scaling.,The mechanism is established in a toy representation model with supporting observations on LLMs.,0,2025,Accepted,https://openreview.net/forum?id=knPz7gtjPW,,NeurIPS_116346,"@misc{NeurIPS_116346,
  title = {{Superposition Yields Robust Neural Scaling}},
  author = {Yizhou Liu and Ziming Liu and Jeff Gore},
  year = {2025},
  note = {NeurIPS 2025; Accept (oral)},
  url = {https://openreview.net/forum?id=knPz7gtjPW}
}",Generated from catalogue metadata,https://openreview.net/forum?id=knPz7gtjPW
NeurIPS:115720,NeurIPS 2025,115720,The Primacy of Magnitude in Low-Rank Adaptation,,Zicheng Zhang; Haoran Li; Yifeng Zhang; Guoqiang Gong; Jiaxing Wang; Pengzhang Liu; Qixia Jiang; Junxing Hu,Accept (spotlight),Matrix computation; Optimizer; Training dynamics,"I: Fine-tuning, LoRA, privacy, and specialized post-training; T1: Learning-rate selection, warm-up and schedules; T7: Initialization, normalization, weight decay and regularization; X6: Matrix and tensor methods for compression",Low-rank adapter initialization without SVD,LoRAM scales deterministic orthogonal bases using pretrained weight magnitudes to reproduce useful update scales.,Avoids spectral initialization but does not reconstruct the pretrained top singular subspace.,Deep learning,,,Optimizer: LoRAM uses deterministic orthogonal bases scaled by weight magnitudes to obtain effective LoRA initialization without computing a spectral decomposition. | Matrix computation: LoRAM scales deterministic orthogonal bases using pretrained weight magnitudes to reproduce useful update scales. | Training dynamics: LoRAM uses deterministic orthogonal bases scaled by weight magnitudes to obtain effective LoRA initialization without computing a spectral decomposition.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=s4LnWgjacg,https://neurips.cc/virtual/2025/poster/115720,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0010665e949927b74faf6e3ada6d7f72-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/0010665e949927b74faf6e3ada6d7f72-Paper-Conference.pdf,,2026-09-24,LLM training,LoRA initialization; magnitude; scaling factor,LoRAM uses deterministic orthogonal bases scaled by weight magnitudes to obtain effective LoRA initialization without computing a spectral decomposition.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=s4LnWgjacg,,NeurIPS_115720,"@misc{NeurIPS_115720,
  title = {{The Primacy of Magnitude in Low-Rank Adaptation}},
  author = {Zicheng Zhang and Haoran Li and Yifeng Zhang and Guoqiang Gong and Jiaxing Wang and Pengzhang Liu and Qixia Jiang and Junxing Hu},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=s4LnWgjacg}
}",Generated from catalogue metadata,https://openreview.net/forum?id=s4LnWgjacg
NeurIPS:117534,NeurIPS 2025,117534,The Quotient Bayesian Learning Rule,,Mykola Lukashchuk; Raphaël Trésor; Wouter Nuijten; Ismail Senoz; Bert Vries,Accept (poster),Manifold; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; M1: General manifold algorithms and convergence theory",,,,,Quotient Fisher-Rao geometry,Direct algorithm/theory/application,Optimizer: Defines quotient natural-gradient learning for non-exponential distribution families using an exponential-family covering space and inherited Fisher geometry. | Manifold: Defines a quotient natural-gradient rule through a covering exponential family for learning with non-exponential distributions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=XDisynd63Y,https://neurips.cc/virtual/2025/poster/117534,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0ce1eb87dbb03fdfa872a93d15cfe333-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/0ce1eb87dbb03fdfa872a93d15cfe333-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=XDisynd63Y,,NeurIPS_117534,"@misc{NeurIPS_117534,
  title = {{The Quotient Bayesian Learning Rule}},
  author = {Mykola Lukashchuk and Raphaël Trésor and Wouter Nuijten and Ismail Senoz and Bert Vries},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=XDisynd63Y}
}",Generated from catalogue metadata,https://openreview.net/forum?id=XDisynd63Y
NeurIPS:117522,NeurIPS 2025,117522,The Rich and the Simple: On the Implicit Bias of Adam and SGD,,Bhavya Vasudeva; Jung Lee; Vatsal Sharan; Mahdi Soltanolkotabi,Accept (poster),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Training dynamics: Explains how Adam can resist SGD simplicity bias and learn richer decision boundaries.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=XLvHmzaHsx,https://neurips.cc/virtual/2025/poster/117522,https://proceedings.neurips.cc/paper_files/paper/2025/hash/ec9b2a6ad5444caeff75efaa6176b3e4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/ec9b2a6ad5444caeff75efaa6176b3e4-Paper-Conference.pdf,,2026-09-24,Other deep learning,Adam versus SGD; learned feature complexity,Explains how Adam can resist SGD simplicity bias and learn richer decision boundaries.,Formal analysis uses two-layer ReLU population gradients; robustness improvements are distribution-dependent.,0,2025,Accepted,https://openreview.net/forum?id=XLvHmzaHsx,,NeurIPS_117522,"@misc{NeurIPS_117522,
  title = {{The Rich and the Simple: On the Implicit Bias of Adam and SGD}},
  author = {Bhavya Vasudeva and Jung Lee and Vatsal Sharan and Mahdi Soltanolkotabi},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=XLvHmzaHsx}
}",Generated from catalogue metadata,https://openreview.net/forum?id=XLvHmzaHsx
NeurIPS:119299,NeurIPS 2025,119299,Through the River: Understanding the Benefit of Schedule-Free Methods for Language Model Training,,Minhak Song; Beomhan Baek; Kwangjun Ahn; Chulhee Yun,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Studies schedule-free optimization with theory and modifications intended to improve momentum behavior and large-batch robustness. | Training dynamics: Studies schedule-free optimization with theory and modifications intended to improve momentum behavior and large-batch robustness.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=CGx4XU9rCA,https://neurips.cc/virtual/2025/poster/119299,https://proceedings.neurips.cc/paper_files/paper/2025/hash/b94ab4933fea38629a1308fb78cce2cc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/b94ab4933fea38629a1308fb78cce2cc-Paper-Conference.pdf,,2026-09-24,LLM training,Schedule-free momentum; batch size; averaging,Studies schedule-free optimization with theory and modifications intended to improve momentum behavior and large-batch robustness.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=CGx4XU9rCA,,NeurIPS_119299,"@misc{NeurIPS_119299,
  title = {{Through the River: Understanding the Benefit of Schedule-Free Methods for Language Model Training}},
  author = {Minhak Song and Beomhan Baek and Kwangjun Ahn and Chulhee Yun},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=CGx4XU9rCA}
}",Generated from catalogue metadata,https://openreview.net/forum?id=CGx4XU9rCA
